qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,"D, A Timpani",Violin 1,Violin 2,Viola,Violoncello,Contrabass
875.25,508.5341,438,2.25,r,r,A5,C5,A4,r,E-4,r,A4,F#4,E-4,C4,r,r,r,E-5,C5,A3,r,r
875.3333,508.5757,438,2.3333,r,r,A5,C5,A4,r,E-4,r,A4,F#4,E-4,C4,r,r,r,E-5,C5,A3,r,r
875.5,508.6591,438,2.5,r,r,A5,C5,r,A4,D4,r,A4,F#4,D4,C4,r,r,r,D5,C5,A3,F#4,F#3
875.6667,508.7424,438,2.6667,r,r,A5,C5,r,A4,D4,r,A4,F#4,D4,C4,r,r,r,D5,C5,A3,F#4,F#3
875.8333,508.8257,438,2.8333,r,r,A5,C5,r,A4,r,r,A4,F#4,D4,C4,r,r,r,r,C5,A3,F#4,F#3
875.875,508.8466,438,2.875,r,r,A5,C5,r,A4,C4,r,A4,F#4,D4,C4,r,r,r,D6,r,A3,F#4,F#3
876.0,508.9091,439,1.0,r,r,A5,C5,r,r,C4,r,A4,F#4,D4,C4,r,r,r,C6,C5,A3,r,r
876.5,509.1591,439,1.5,r,r,A5,C5,A4,A3,r,r,A4,F#4,D4,C4,r,r,r,r,C5,A3,F#2,F#1
876.875,509.3466,439,1.875,r,r,A5,C5,A4,A3,C4,r,A4,F#4,D4,C4,r,r,r,C6,C5,A3,F#2,F#1
877.0,509.4091,439,2.0,r,r,A5,C5,r,r,A3,r,A4,F#4,D4,C4,r,r,r,A5,C5,A3,r,r
877.5,509.6591,439,2.5,r,r,A5,C5,C5,C4,r,r,A4,F#4,D4,C4,r,r,r,r,C5,A3,A2,A1
877.875,509.8466,439,2.875,r,r,A5,C5,C5,C4,F#3,r,A4,F#4,D4,C4,r,r,r,F#5,C5,A3,A2,A1
878.0,509.9091,440,1.0,D5,r,A5,C5,r,r,D3,r,A4,F#4,D4,C4,r,r,r,D5,C5,A3,r,r
878.5,510.1591,440,1.5,D5,r,A5,C5,C5,C4,r,r,A4,F#4,D4,C4,r,r,r,r,C5,A3,D3,D2
878.875,510.3466,440,1.875,D5,r,A5,C5,C5,C4,C3,r,A4,F#4,D4,C4,r,r,r,C5,C5,A3,D3,D2
879.0,510.4091,440,2.0,D5,r,D5,C5,r,r,B2,r,G4,G4,D4,D3,r,r,r,B4,D5,G#3,r,r
879.1667,510.4924,440,2.1667,D5,r,D5,C5,r,r,B2,r,G4,G4,D4,D3,r,r,r,B4,B4,G#3,r,r
879.25,510.5341,440,2.25,G#5,r,D5,C5,G#5,r,B2,r,G4,G4,D4,D3,r,r,r,B4,B4,G#3,r,r
879.3333,510.5757,440,2.3333,G#5,r,D5,C5,G#5,r,B2,r,G4,G4,D4,D3,r,r,r,B4,B4,G#3,r,r
879.5,510.6591,440,2.5,G5,r,D5,B4,G5,B3,r,r,G4,G4,r,r,r,r,r,r,B4,G3,G3,G2
879.6667,510.7424,440,2.6667,G5,r,D5,B4,G5,B3,r,r,G4,G4,r,r,r,r,r,r,B4,G3,G3,G2
879.8333,510.8257,440,2.8333,r,r,D5,B4,r,B3,r,r,G4,G4,r,r,r,r,r,r,B4,G3,G3,G2
879.875,510.8466,440,2.875,G6,r,D5,B4,F5,B3,r,r,G4,G4,r,r,r,r,r,r,r,r,G3,G2
880.0,510.9091,441,1.0,F6,r,G5,B4,F5,r,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,r,r
880.5,511.1591,441,1.5,r,r,G5,F5,r,D4,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,B2,B1
880.875,511.3466,441,1.875,F6,r,G5,F5,F5,D4,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,B2,B1
881.0,511.4091,441,2.0,D6,r,G5,F5,D5,r,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,r,r
881.25,511.5341,441,2.25,D6,r,G5,F5,D5,r,r,r,G4,G4,r,r,r,r,r,F4,D5,G3,r,r
881.5,511.6591,441,2.5,r,r,G5,F5,r,F4,r,r,G4,G4,r,r,r,r,r,E-4,D5,G3,D3,D2
881.75,511.7841,441,2.75,r,r,G5,F5,r,F4,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,D3,D2
881.875,511.8466,441,2.875,B5,r,G5,F5,B4,F4,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,D3,D2
882.0,511.9091,442,1.0,G5,r,G5,F5,G4,r,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,r,r
882.5,512.1591,442,1.5,r,r,G5,E5,r,D4,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,G3,G2
882.875,512.3466,442,1.875,F5,r,G5,E5,F4,D4,r,r,G4,G4,r,r,r,r,r,D4,D5,G3,G3,G2
883.0,512.4091,442,2.0,E5,r,G5,E5,E4,r,r,r,G4,E4,C4,B-3,r,r,r,E4,E5,G3,B-3,B-2
883.1667,512.4924,442,2.1667,E5,r,G5,E5,E4,r,r,r,G4,E4,C4,B-3,r,r,r,E4,E5,G3,B-3,B-2
883.25,512.5341,442,2.25,E5,r,G5,E5,E4,r,G3,r,G4,E4,C4,B-3,r,r,r,G5,E5,G3,B-3,B-2
883.3333,512.5757,442,2.3333,E5,r,G5,E5,E4,r,G3,r,G4,E4,C4,B-3,r,r,r,G5,E5,G3,B-3,B-2
883.5,512.6591,442,2.5,r,r,G5,E5,r,C4,F3,r,G4,E4,C4,B-3,r,r,r,F5,E5,G3,C3,C2
883.6667,512.7424,442,2.6667,r,r,G5,E5,r,C4,F3,r,G4,E4,C4,B-3,r,r,r,F5,G4,G3,C3,C2
883.75,512.7841,442,2.75,r,r,G5,E5,r,C4,E3,r,G4,E4,C4,B-3,r,r,r,E5,G4,G3,C3,C2
883.8333,512.8257,442,2.8333,r,r,G5,E5,r,C4,E3,r,G4,E4,C4,B-3,r,r,r,E5,G4,G3,C3,C2
883.875,512.8466,442,2.875,r,r,G5,E5,r,C4,C4,r,G4,E4,C4,B-3,r,r,r,C6,r,G3,C3,C2
884.0,512.9091,443,1.0,r,r,G5,E5,r,r,B-3,r,G4,E4,C4,B-3,r,r,r,B-5,B-4,G3,r,r
884.5,513.1591,443,1.5,r,r,G5,E5,E4,E3,r,r,G4,E4,C4,B-3,r,r,r,r,B-4,G3,C3,C2
884.875,513.3466,443,1.875,r,r,G5,E5,E4,E3,G3,r,G4,E4,C4,B-3,r,r,r,G5,B-4,G3,C3,C2
885.0,513.4091,443,2.0,r,r,G5,E5,r,r,E3,r,G4,E4,C4,B-3,r,r,r,E5,B-4,G3,r,r
885.5,513.6591,443,2.5,r,r,G5,E5,G4,G3,r,r,G4,E4,C4,B-3,r,r,r,r,B-4,G3,E3,E2
885.875,513.8466,443,2.875,r,r,G5,E5,G4,G3,C3,r,G4,E4,C4,B-3,r,r,r,C5,B-4,G3,E3,E2
886.0,513.9091,444,1.0,r,r,G5,E5,r,r,B-2,r,G4,E4,C4,B-3,r,r,r,B-4,B-4,G3,r,r
886.5,514.1591,444,1.5,r,r,G5,E5,B-4,B-3,r,r,G4,E4,C4,B-3,r,r,r,r,B-4,G3,G3,G2
886.875,514.3466,444,1.875,r,r,G5,E5,B-4,B-3,G2,r,G4,E4,C4,B-3,r,r,r,G4,B-4,G3,G3,G2
887.0,514.4091,444,2.0,r,r,G5,E5,r,r,E2,r,G4,E4,C4,B-3,r,r,r,E4,B-4,G3,r,r
887.25,514.5341,444,2.25,r,r,G5,E5,G5,r,E2,r,G4,E4,C4,B-3,r,r,r,E4,B-4,G3,r,r
887.5,514.6591,444,2.5,r,r,G5,E5,F5,G4,r,r,G4,E4,C4,B-3,r,r,r,r,B-4,G3,B-3,B-2
887.875,514.8466,444,2.875,C6,r,G5,E5,C6,G4,r,r,G4,E4,C4,B-3,r,r,r,r,B-4,G3,B-3,B-2
888.0,514.9091,445,1.0,B-5,r,G5,E5,B-5,r,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,r,r
888.5,515.1591,445,1.5,r,r,G5,E5,r,E4,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,C#3,C#2
888.875,515.3466,445,1.875,G6,r,G5,E5,G5,E4,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,C#3,C#2
889.0,515.4091,445,2.0,E6,r,G5,E5,E5,r,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,r,r
889.25,515.5341,445,2.25,E6,r,G5,E5,E5,r,r,r,G4,E4,C#4,B-3,r,r,r,G4,B-4,G3,r,r
889.5,515.6591,445,2.5,r,r,G5,E5,r,G4,r,r,G4,E4,C#4,B-3,r,r,r,F4,B-4,G3,E3,E2
889.75,515.7841,445,2.75,r,r,G5,E5,r,G4,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,E3,E2
889.875,515.8466,445,2.875,C#6,r,G5,E5,C#5,G4,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,E3,E2
890.0,515.9091,446,1.0,B-5,r,G5,E5,B-4,r,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,r,r
890.5,516.1591,446,1.5,r,r,G5,E5,r,E4,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,G3,G2
890.875,516.3466,446,1.875,G5,r,G5,E5,G4,E4,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,G3,G2
891.0,516.4091,446,2.0,E5,r,G5,C#5,E4,r,r,r,G4,E4,C#4,B-3,r,r,r,E4,B-4,G3,r,r
891.25,516.5341,446,2.25,E5,r,G5,C#5,E4,r,G4,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,r,r
891.5,516.6591,446,2.5,r,r,G5,C#5,r,G4,F4,r,G4,E4,C#4,B-3,r,r,r,F5,B-4,G3,B-3,B-2
891.875,516.8466,446,2.875,r,r,G5,C#5,r,G4,E4,r,G4,E4,C#4,B-3,r,r,r,E5,B-4,G3,B-3,B-2
892.0,516.9091,447,1.0,r,r,G5,C#5,r,r,C#4,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,G3,r,r
892.5,517.1591,447,1.5,r,r,G5,C#5,r,G3,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,E3,E2
892.875,517.3466,447,1.875,r,r,G5,C#5,r,G3,B-3,r,G4,E4,C#4,B-3,r,r,r,B-4,B-4,G3,E3,E2
893.0,517.4091,447,2.0,r,r,E5,C#5,r,r,G3,r,G4,E4,C#4,B-3,r,r,r,G4,B-4,G3,r,r
893.25,517.5341,447,2.25,G6,r,E5,C#5,G5,r,G3,r,G4,E4,C#4,B-3,r,r,r,G4,B-4,G3,r,r
893.5,517.6591,447,2.5,F6,r,E5,C#5,F5,B-3,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,G3,G2
893.875,517.8466,447,2.875,E6,r,E5,C#5,E5,B-3,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,G3,G2
894.0,517.9091,448,1.0,C#6,r,E5,C#5,C#5,r,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,r,r
894.5,518.1591,448,1.5,r,r,E5,C#5,r,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,B-3,B-2
894.875,518.3466,448,1.875,B-5,r,E5,C#5,B-4,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,B-3,B-2
895.0,518.4091,448,2.0,G5,r,E5,C#5,G4,r,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,r,r
895.25,518.5341,448,2.25,G5,r,E5,C#5,G4,r,B-3,r,G4,E4,C#4,B-3,r,r,r,B-5,B-4,G3,r,r
895.5,518.6591,448,2.5,r,r,E5,C#5,r,E4,A3,r,G4,E4,C#4,B-3,r,r,r,A5,B-4,G3,C#4,C#3
895.875,518.8466,448,2.875,r,r,E5,C#5,r,E4,G3,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,C#4,C#3
896.0,518.9091,449,1.0,r,r,E5,C#5,r,r,G3,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,r,r
896.5,519.1591,449,1.5,r,r,E5,C#5,r,B-3,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,G3,G2
896.875,519.3466,449,1.875,r,r,E5,C#5,r,B-3,E3,r,G4,E4,C#4,B-3,r,r,r,E5,B-4,G3,G3,G2
897.0,519.4091,449,2.0,r,r,E5,C#5,r,r,C#3,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,G3,r,r
897.25,519.5341,449,2.25,G6,r,E5,C#5,G5,r,C#3,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,G3,r,r
897.5,519.6591,449,2.5,F6,r,E5,C#5,F5,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,B-3,B-2
897.875,519.8466,449,2.875,E6,r,E5,C#5,E5,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,B-3,B-2
898.0,519.9091,450,1.0,C#6,r,E5,C#5,C#5,r,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,r,r
898.5,520.1591,450,1.5,r,r,E5,C#5,r,E4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,C#4,C#3
898.875,520.3466,450,1.875,B-5,r,E5,C#5,B-4,E4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,C#4,C#3
899.0,520.4091,450,2.0,G5,r,E5,C#5,G4,r,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,G3,r,r
899.25,520.5341,450,2.25,G5,r,E5,C#5,G4,r,B-3,r,G4,E4,C#4,B-3,r,r,r,B-5,B-4,G3,r,r
899.5,520.6591,450,2.5,r,r,E5,C#5,r,G4,A3,r,G4,E4,C#4,B-3,r,r,r,A5,B-4,G3,E4,E3
899.875,520.8466,450,2.875,r,r,E5,C#5,r,G4,G3,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,E4,E3
900.0,520.9091,451,1.0,r,r,E5,C#5,r,r,G3,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,r,r
900.1667,520.9924,451,1.1667,r,r,E5,C#5,r,r,G3,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,r,r
900.3333,521.0757,451,1.3333,r,r,E5,C#5,r,r,G3,r,G4,E4,C#4,B-3,r,r,r,G5,B-4,G3,r,r
900.5,521.1591,451,1.5,r,r,E5,C#5,C#5,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,B-3,B-2
900.6667,521.2424,451,1.6667,r,r,E5,C#5,C#5,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,B-3,B-2
900.8333,521.3257,451,1.8333,r,r,E5,C#5,C#5,C#4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,B-3,B-2
900.875,521.3466,451,1.875,r,r,E5,C#5,C#5,C#4,E3,r,G4,E4,C#4,B-3,r,r,r,E5,B-4,r,B-3,B-2
901.0,521.4091,451,2.0,r,r,E5,C#5,r,r,C#3,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,E4,r,r
901.1667,521.4924,451,2.1667,r,r,E5,C#5,r,r,C#3,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,E4,r,r
901.25,521.5341,451,2.25,B-5,r,E5,C#5,r,r,C#3,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,E4,r,r
901.3333,521.5757,451,2.3333,B-5,r,E5,C#5,r,r,C#3,r,G4,E4,C#4,B-3,r,r,r,C#5,B-4,E4,r,r
901.5,521.6591,451,2.5,A5,r,E5,C#5,E5,E4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,C#4,C#3
901.6667,521.7424,451,2.6667,A5,r,E5,C#5,E5,E4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,C#4,C#3
901.8333,521.8257,451,2.8333,r,r,E5,C#5,E5,E4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,C#4,C#3
901.875,521.8466,451,2.875,G6,r,E5,C#5,E5,E4,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,r,C#4,C#3
902.0,521.9091,452,1.0,G6,r,E5,C#5,r,r,r,r,G4,E4,C#4,B-3,r,r,r,r,B-4,E4,r,r
902.125,521.9716,452,1.125,G6,r,E5,C#5,r,r,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,r,r
902.25,522.0341,452,1.25,G6,r,E5,C#5,r,r,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,r,r
902.375,522.0966,452,1.375,G6,r,E5,C#5,r,r,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,r,r
902.5,522.1591,452,1.5,r,r,E5,C#5,G5,G4,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,E4,E3
902.625,522.2216,452,1.625,r,r,E5,C#5,G5,G4,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,E4,E3
902.75,522.2841,452,1.75,r,r,E5,C#5,G5,G4,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,E4,E3
902.875,522.3466,452,1.875,E6,r,E5,C#5,G5,G4,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,E4,E3
903.0,522.4091,452,2.0,C#6,r,E5,C#5,r,r,r,r,G4,E4,C#4,B-3,r,r,r,r,C#5,B-4,r,r
903.125,522.4716,452,2.125,C#6,r,E5,C#5,r,r,r,r,G4,E4,C#4,B-3,r,r,r,r,E5,B-4,r,r
903.25,522.5341,452,2.25,C#6,r,E5,C#5,B-5,B-4,B-3,r,G4,E4,C#4,B-3,r,r,r,B-5,E5,B-4,r,r
903.375,522.5966,452,2.375,C#6,r,E5,C#5,B-5,B-4,B-3,r,G4,E4,C#4,B-3,r,r,r,B-5,E5,B-4,r,r
903.5,522.6591,452,2.5,r,r,E5,C#5,A5,A4,A3,r,G4,E4,B-3,B-3,r,r,r,A5,E5,B-4,G4,G3
903.625,522.7216,452,2.625,r,r,E5,C#5,A5,A4,A3,r,G4,E4,B-3,B-3,r,r,r,A5,E5,B-4,G4,G3
903.75,522.7841,452,2.75,r,r,E5,C#5,r,r,r,r,G4,E4,B-3,B-3,r,r,r,r,E5,B-4,G4,G3
903.875,522.8466,452,2.875,r,r,E5,C#5,B-5,B-4,B-3,r,G4,E4,B-3,B-3,r,r,r,B-5,E5,B-4,G4,G3
904.0,522.9091,453,1.0,A6,A5,A5,A4,A5,A4,A3,F3,A4,A3,D4,D3,A5,A4,A2,A5,A5,A3,A3,F1
904.5,523.1591,453,1.5,A6,A5,A5,A4,A5,A4,A4,F3,A4,A3,D4,D3,A5,A4,A2,A5,B3,B3,B3,F1
905.0,523.4091,453,2.0,A6,A5,A5,A4,A5,A4,A4,F3,A4,A3,D4,D3,A5,A4,A2,A5,B3,B3,B3,F1
905.5,523.6591,453,2.5,G#6,G#5,G#5,G#4,G#5,G#4,G#4,F3,A3,A2,D4,D3,A5,A4,A2,G#5,C#4,C#4,C#4,F2
905.75,523.7841,453,2.75,G#6,G#5,G#5,G#4,G#5,G#4,G#4,F3,A3,A2,D4,D3,A5,A4,A2,G#5,D4,D4,D4,F2
906.0,523.9091,454,1.0,G6,G5,G5,G4,G5,G4,G4,E3,A3,A2,r,r,A4,A3,A2,G5,E4,E4,E4,E2
906.25,524.0341,454,1.25,F6,F6,A5,A4,F5,F4,F4,D4,A3,A2,r,r,A4,A3,A2,F5,F4,F4,F4,D3
906.5,524.1591,454,1.5,E6,E6,A5,A4,E5,E4,E4,C#4,A3,A2,r,r,A4,A3,A2,E5,G4,G4,G4,C#3
906.75,524.2841,454,1.75,D6,D6,A5,A4,D5,D4,D4,B-3,A3,A2,r,r,A4,A3,A2,D5,A4,A4,A4,B-2
907.0,524.4091,454,2.0,C#6,C#6,A5,A4,C#5,C#4,C#4,A3,A3,A2,r,r,A4,A3,A2,C#5,B-4,A4,A4,A2
907.25,524.5341,454,2.25,B-5,B-5,A5,A4,B-4,B-3,B-3,G3,A3,A2,r,r,A4,A3,A2,B-4,C#5,G4,G3,G2
907.5,524.6591,454,2.5,A5,A5,A5,A4,A4,A3,A3,F3,A3,A2,r,r,A4,A3,A2,A4,D5,F4,F3,F2
907.75,524.7841,454,2.75,G5,G5,A5,A4,G4,G3,G3,E3,A3,A2,r,r,A4,A3,A2,G4,E5,E4,E3,E2
908.0,524.9091,455,1.0,F5,F5,D6,D5,F5,F4,F3,D3,D4,D3,F4,F3,D5,D4,D3,F4,F5,D5,D4,D2
908.25,525.0341,455,1.25,G5,G5,D6,D5,E5,E4,G3,C3,D4,D3,F4,F3,D5,D4,D3,E4,G5,C5,C4,C2
908.5,525.1591,455,1.5,A5,A5,D6,D5,D5,D4,A3,B-2,D4,D3,F4,F3,D5,D4,D3,D4,A5,B-4,B-3,B-1
908.75,525.2841,455,1.75,B-5,B-5,D6,D5,C5,C4,B-3,A2,D4,D3,F4,F3,D5,D4,D3,C4,B-5,A4,A3,A1
909.0,525.4091,455,2.0,C6,C6,D6,D5,B-4,B-3,C4,G2,D4,D3,F4,F3,D5,D4,D3,B-3,C6,G4,G3,G1
909.25,525.5341,455,2.25,D6,D6,D6,D5,A4,A3,D4,F2,D4,D3,F4,F3,D5,D4,D3,A3,D6,F4,F3,F1
909.5,525.6591,455,2.5,E6,E6,D6,D5,G4,G3,E4,E2,D4,D3,F4,F3,D5,D4,D3,G3,E6,E4,E3,E1
909.75,525.7841,455,2.75,F6,F6,D6,D5,F4,F3,F4,D2,D4,D3,F4,F3,D5,D4,D3,F5,F6,D4,D3,D1
910.0,525.9091,456,1.0,E6,D6,B-5,D5,B-3,G3,B-3,G3,D4,D3,B-3,B-2,D5,D4,D3,E5,E5,G3,G3,G2
910.5,526.1591,456,1.5,E6,D6,B-5,D5,B-4,G4,G4,B-3,E4,D4,D4,D3,D5,D4,D3,E6,E5,B-4,r,r
911.0,526.4091,456,2.0,r,r,r,r,r,r,r,r,r,r,D4,D3,r,r,r,r,r,r,B-3,B-2
911.5,526.6591,456,2.5,E6,C#6,E5,C#5,E5,C#5,E4,C#4,E4,A3,r,r,A4,A3,A2,E6,E5,G4,A3,A2
912.0,526.9091,457,1.0,r,r,r,r,r,r,r,r,A4,A3,r,r,A4,A3,A2,A5,r,A4,F2,F1
912.25,527.0341,457,1.25,A4,r,A4,r,r,r,A2,r,A4,A3,r,r,A4,A3,A2,A5,r,A4,F2,F1
912.5,527.1591,457,1.5,B-4,r,B-4,r,r,r,B-2,r,A4,A3,r,r,r,r,r,A5,r,A4,F2,F1
912.75,527.2841,457,1.75,A4,r,A4,r,r,r,A2,r,A4,A3,r,r,r,r,r,A5,r,A4,F2,F1
913.0,527.4091,457,2.0,B-4,r,B-4,r,r,r,B-2,r,A4,A3,r,r,r,r,r,A5,r,A4,F2,F1
913.25,527.5341,457,2.25,B4,r,B4,r,r,r,B2,r,A4,A3,r,r,r,r,r,A5,r,A4,F2,F1
913.5,527.6591,457,2.5,C#5,r,C#5,r,r,r,C#3,r,A4,A3,r,r,A4,A3,A2,G#5,r,G#4,F4,F3
913.75,527.7841,457,2.75,D5,r,D5,r,r,r,D3,r,A4,A3,r,r,A4,A3,A2,G#5,r,G#4,F4,F3
913.875,527.8466,457,2.875,D5,r,D5,r,r,r,D3,r,A4,A3,r,r,A4,A3,A2,G#5,r,G#4,F4,F3
914.0,527.9091,458,1.0,E5,r,E5,r,r,r,E3,r,A4,A3,r,r,A4,A3,A2,G5,r,G4,E4,E3
914.25,528.0341,458,1.25,F5,r,F5,r,r,r,F3,r,A4,A3,r,r,A4,A3,A2,F5,r,F4,D4,D3
914.5,528.1591,458,1.5,G5,r,G5,r,r,r,G3,r,A4,A3,r,r,r,r,r,E5,r,E4,C#4,C#3
914.75,528.2841,458,1.75,A5,r,A5,r,r,r,A3,r,A4,A3,r,r,r,r,r,D5,r,D4,B-3,B-2
915.0,528.4091,458,2.0,B-5,r,B-5,r,r,r,B-3,r,A4,A3,r,r,r,r,r,C#5,r,C#4,A3,A2
915.25,528.5341,458,2.25,C#6,r,C#5,r,r,r,C#4,r,A4,A3,r,r,r,r,r,B-4,r,B-3,G3,G2
915.5,528.6591,458,2.5,D6,r,D5,r,r,r,D4,r,A4,A3,r,r,A4,A3,A2,A4,r,A3,F3,F2
915.75,528.7841,458,2.75,E6,r,E5,r,r,r,E4,r,A4,A3,r,r,A4,A3,A2,G4,r,G3,E3,E2
915.875,528.8466,458,2.875,E6,r,E5,r,r,r,E4,r,A4,A3,r,r,A4,A3,A2,G4,r,G3,E3,E2
916.0,528.9091,459,1.0,F6,r,F5,F4,F5,F5,D3,D2,D4,D3,F4,F3,D5,D4,D3,r,r,F3,D3,D2
916.5,529.1591,459,1.5,F6,r,F5,F4,F5,F5,D3,D2,r,r,F4,F3,r,r,r,F4,F4,F3,r,r
917.0,529.4091,459,2.0,F6,r,F5,F4,F5,F5,D3,D2,r,r,F4,F3,r,r,r,F4,F4,F3,r,r
917.25,529.5341,459,2.25,F6,r,F5,F4,F5,F5,D3,D2,r,r,F4,F3,r,r,r,G4,F4,G3,r,r
917.5,529.6591,459,2.5,E6,r,F5,F4,E5,E5,C3,C2,r,r,F4,F3,r,r,r,A4,F4,A3,r,r
917.75,529.7841,459,2.75,E6,r,F5,F4,E5,E5,C3,C2,r,r,F4,F3,r,r,r,B-4,G4,B-3,r,r
918.0,529.9091,460,1.0,E-6,r,F5,F4,E-5,E-5,C4,C3,r,r,F4,F3,r,r,r,C5,A4,C4,r,r
918.25,530.0341,460,1.25,D6,r,F5,F4,D5,D5,B-3,B-2,r,r,F4,F3,r,r,r,D5,B-4,D4,r,r
918.5,530.1591,460,1.5,C6,r,F5,F4,C5,C5,A3,A2,r,r,F4,F3,r,r,r,E-5,C5,E-4,r,r
918.75,530.2841,460,1.75,B-5,r,F5,F4,B-4,B-4,G3,G2,r,r,F4,F3,r,r,r,F5,D5,F4,r,r
919.0,530.4091,460,2.0,A5,r,F5,F4,A4,A4,F3,F2,r,r,F4,F3,r,r,r,G5,E-5,G4,r,r
919.25,530.5341,460,2.25,G5,r,F5,F4,G4,G4,E-3,E-2,r,r,F4,F3,r,r,r,A5,F5,A4,r,r
919.5,530.6591,460,2.5,F5,r,G5,G4,F4,F4,D3,D2,r,r,F4,F3,r,r,r,B-5,G5,B-4,r,r
919.75,530.7841,460,2.75,E-5,r,A5,A4,E-4,E-4,C3,C2,r,r,F4,F3,r,r,r,C6,A5,C5,r,r
920.0,530.9091,461,1.0,D6,D5,B-5,B-4,D5,D4,B-2,B-1,D4,D3,D4,D3,D5,D4,D3,D6,D5,D4,B-2,B-1
920.25,531.0341,461,1.25,F#4,F#4,F#4,F#4,D5,D4,F#3,F#3,D4,D3,D4,D3,D5,D4,D3,D6,D5,D4,B-2,B-1
920.5,531.1591,461,1.5,G4,G4,G4,G4,D5,D4,G3,G3,D4,D3,r,r,r,r,r,D6,D5,D4,B-2,B-1
920.75,531.2841,461,1.75,A4,A4,A4,A4,D5,D4,A3,A3,D4,D3,r,r,r,r,r,D6,D5,D4,B-2,B-1
921.0,531.4091,461,2.0,B-4,B-4,B-4,B-4,D5,D4,B-3,B-3,D4,D3,r,r,r,r,r,D6,D5,D4,B-2,B-1
921.25,531.5341,461,2.25,C5,C5,C5,C4,D5,D4,C3,C3,D4,D3,r,r,r,r,r,D6,D5,D4,B-2,B-1
921.5,531.6591,461,2.5,D5,D5,D5,D4,C#5,C#4,D3,D3,D4,D3,r,r,D5,D4,D3,C#6,C#5,C#4,B-3,B-2
